,GSWA_sample_id,area,equivalent_diameter,perimeter,minor_axis_length,major_axis_length,solidity,convex_area,form_factor,roundness,compactness,aspect_ratio,minimum_Feret,maximum_Feret,U238_ppm,Th232_ppm,SiO2_pct,oscillatory_zonation,sector_zonation,homogenous_zonation,bin
639,194354,17464.79,149.12,586.93,97.07,232.74,0.96,18204.72,0.64,0.41,0.64,2.4,99.29,229.61,91.0,125.0,49.12,1,1,1,50.0
640,194354,15044.63,138.4,511.92,120.76,165.37,0.94,16054.35,0.72,0.7,0.84,1.37,117.85,174.36,138.0,188.0,49.12,1,1,1,50.0
641,194354,8526.09,104.19,463.23,55.3,199.06,0.94,9051.78,0.5,0.27,0.52,3.6,57.75,194.98,137.0,179.0,49.12,1,1,1,50.0
642,194354,4066.65,71.96,278.42,57.79,98.25,0.91,4487.2,0.66,0.54,0.73,1.7,60.13,102.44,210.0,294.0,49.12,1,1,1,50.0
643,194354,5649.67,84.81,326.65,59.18,129.88,0.97,5838.13,0.67,0.43,0.65,2.19,60.56,132.87,658.0,1630.0,49.12,1,1,1,50.0
644,194354,12315.02,125.22,439.95,121.29,133.63,0.96,12834.76,0.8,0.88,0.94,1.1,118.31,152.64,158.0,227.0,49.12,1,1,1,50.0
645,194354,7200.95,95.75,367.4,63.85,147.11,0.97,7450.9,0.67,0.42,0.65,2.3,62.5,148.34,202.0,286.0,49.12,1,1,1,50.0
646,194354,9779.81,111.59,395.34,98.12,130.58,0.96,10228.13,0.79,0.73,0.85,1.33,100.49,141.44,381.0,366.0,49.12,1,1,1,50.0
647,194354,6280.5,89.42,370.07,53.04,155.19,0.97,6506.65,0.58,0.33,0.58,2.93,51.53,143.78,143.0,201.0,49.12,1,1,1,50.0
648,194354,7839.71,99.91,359.06,79.79,127.6,0.97,8089.66,0.76,0.61,0.78,1.6,85.92,132.87,262.0,383.0,49.12,1,1,1,50.0
649,194354,3604.44,67.74,237.96,55.03,84.88,0.97,3711.57,0.8,0.64,0.8,1.54,57.75,87.46,382.0,663.0,49.12,1,1,1,50.0
650,194354,5907.56,86.73,303.15,72.16,106.67,0.97,6062.29,0.81,0.66,0.81,1.48,74.65,114.08,80.0,93.0,49.12,1,1,1,50.0
651,194354,7081.93,94.96,350.76,71.84,128.74,0.94,7518.35,0.72,0.54,0.74,1.79,75.02,131.11,157.0,263.0,49.12,1,1,1,50.0
652,194354,3796.87,69.53,291.34,43.75,121.2,0.93,4094.43,0.56,0.33,0.57,2.77,46.39,121.11,216.0,303.0,49.12,1,1,1,50.0
653,194376,3053.94,62.36,215.69,57.73,68.35,0.97,3163.27,0.82,0.83,0.91,1.18,57.46,73.65,108.507033,122.8040008,50.02,1,1,0,55.0
654,194376,13322.57,130.24,463.09,109.75,156.8,0.98,13577.68,0.78,0.69,0.83,1.43,112.17,161.94,178.9804297,174.0646456,50.02,1,1,0,55.0
655,194376,2564.56,57.14,210.77,48.66,69.47,0.95,2687.42,0.73,0.68,0.82,1.43,45.18,70.88,46.23366776,64.35207188,50.02,1,1,0,55.0
656,194376,6424.41,90.44,364.43,51.67,159.93,0.97,6653.48,0.61,0.32,0.57,3.1,51.02,155.32,89.01867054,100.9627832,50.02,1,1,0,55.0
657,194376,14781.34,137.19,498.63,121.36,160.51,0.96,15383.17,0.75,0.73,0.85,1.32,129.59,167.49,44.37379008,55.74556359,50.02,1,1,0,55.0
658,194376,14097.25,133.97,499.97,102.99,178.51,0.98,14358.6,0.71,0.56,0.75,1.73,97.96,183.06,48.3520581,84.92279123,50.02,1,1,0,55.0
659,194376,4753.23,77.79,294.94,56.16,110.43,0.95,5009.37,0.69,0.5,0.7,1.97,57.68,116.2,424.5004231,202.1755285,50.02,1,1,0,55.0
660,194376,5440.44,83.23,299.86,68.7,103.18,0.96,5671.6,0.76,0.65,0.81,1.5,70.04,106.12,49.66409325,78.23251208,50.02,1,1,0,55.0
661,194376,4750.1,77.77,283.89,64.59,96.25,0.95,4981.26,0.74,0.65,0.81,1.49,65.18,102.72,420.6872301,234.1719967,50.02,1,1,0,55.0
662,194376,3624.53,67.93,232.87,65.1,73.04,0.97,3740.11,0.84,0.87,0.93,1.12,64.94,75.43,82.16935921,177.7999406,50.02,1,1,0,55.0
663,194376,2995.63,61.76,225.8,50.56,80.06,0.97,3090.38,0.74,0.6,0.77,1.58,51.15,81.85,124.5529705,117.6930511,50.02,1,1,0,55.0
664,194376,6356.73,89.96,326.79,73.36,112.23,0.96,6646.19,0.75,0.64,0.8,1.53,72.02,113.89,400.1849234,336.1221364,50.02,1,1,0,55.0
665,194454,16876.56,146.59,558.57,137.72,171.51,0.94,18031.25,0.68,0.73,0.85,1.25,140.78,185.51,142.7329677,325.1057746,51.967,0,1,1,55.0
666,194454,12289.06,125.09,442.21,112.6,142.59,0.98,12590.63,0.79,0.77,0.88,1.27,123.79,156.01,371.6974837,933.1510253,51.967,0,1,1,55.0
667,194454,11660.94,121.85,437.61,109.34,141.76,0.94,12440.63,0.77,0.74,0.86,1.3,115.31,147.51,177.6936728,276.0366792,51.967,0,1,1,55.0
668,194454,19956.25,159.4,575.34,146.74,176.1,0.97,20657.81,0.76,0.82,0.91,1.2,143.32,186.52,154.1932439,342.4655121,51.967,0,1,1,55.0
669,194454,14862.5,137.56,499.61,103.03,186.66,0.97,15326.56,0.75,0.54,0.74,1.81,106.95,188.02,137.8760138,333.712755,51.967,0,1,1,55.0
670,194454,22407.81,168.91,580.5,164.5,176.63,0.97,23001.56,0.84,0.91,0.96,1.07,158.39,187.5,254.3895062,470.2908926,51.967,0,1,1,55.0
671,194454,8381.25,103.3,387.94,100.24,112.61,0.93,8990.63,0.7,0.84,0.92,1.12,105.96,121.0,156.7071668,302.6593372,51.967,0,1,1,55.0
672,194454,8485.94,103.95,368.97,92.16,119.54,0.96,8825.0,0.78,0.76,0.87,1.3,91.25,123.4,140.4305286,326.3442958,51.967,0,1,1,55.0
673,194454,16740.63,146.0,520.52,118.28,183.08,0.97,17281.25,0.78,0.64,0.8,1.55,121.98,183.58,170.23305,383.3004519,51.967,0,1,1,55.0
674,194454,23143.75,171.66,648.8,139.3,220.3,0.95,24320.31,0.69,0.61,0.78,1.58,146.37,245.41,245.1574279,538.3289576,51.967,0,1,1,55.0
675,194454,22475.0,169.16,602.06,157.88,185.43,0.96,23387.5,0.78,0.83,0.91,1.17,168.15,197.77,254.1024792,523.6334526,51.967,0,1,1,55.0
676,194454,15639.06,141.11,517.01,125.03,166.3,0.95,16485.94,0.74,0.72,0.85,1.33,130.97,171.03,104.932878,183.3578194,51.967,0,1,1,55.0
677,194454,11496.88,120.99,425.17,107.98,138.14,0.96,11954.69,0.8,0.77,0.88,1.28,104.3,140.77,119.1305494,246.8709032,51.967,0,1,1,55.0
678,194454,32987.5,204.94,735.88,165.1,258.43,0.96,34190.63,0.77,0.63,0.79,1.57,163.71,257.03,146.8072066,191.3705907,51.967,0,1,1,55.0
679,194747,8224.85,102.33,362.93,96.72,110.9,0.98,8408.63,0.78,0.85,0.92,1.15,103.22,119.41,165.6228026,331.0562472,47.991,1,0,1,50.0
680,194747,5401.3,82.93,293.52,70.07,99.15,0.97,5596.69,0.79,0.7,0.84,1.42,77.03,104.26,430.1084433,258.3729983,47.991,1,0,1,50.0
681,194747,4474.53,75.48,287.08,57.08,103.97,0.95,4711.47,0.68,0.53,0.73,1.82,55.52,105.22,368.7893772,298.7819755,47.991,1,0,1,50.0
682,194747,4224.34,73.34,278.03,47.8,113.68,0.98,4292.82,0.69,0.42,0.65,2.38,48.25,112.21,208.1942788,101.9213616,47.991,1,0,1,50.0
683,194747,4663.53,77.06,291.26,56.27,109.4,0.96,4875.82,0.69,0.5,0.7,1.94,57.92,112.33,216.0809325,173.43412,47.991,1,0,1,50.0
684,194747,8224.85,102.33,362.93,96.72,110.9,0.98,8408.63,0.78,0.85,0.92,1.15,103.22,119.41,158.6630721,378.0906917,47.991,1,0,1,50.0
685,194747,4662.16,77.05,270.65,73.06,82.96,0.97,4807.8,0.8,0.86,0.93,1.14,69.41,89.84,55.18185106,28.19172604,47.991,1,0,1,50.0
686,194747,5394.91,82.88,291.68,75.15,92.12,0.97,5567.48,0.8,0.81,0.9,1.23,77.51,95.97,141.7399923,111.8564696,47.991,1,0,1,50.0
687,194747,6196.59,88.82,313.41,74.03,108.19,0.97,6365.5,0.79,0.67,0.82,1.46,77.7,114.27,267.0949381,202.833382,47.991,1,0,1,50.0
688,194747,6151.84,88.5,374.83,47.44,170.07,0.96,6386.05,0.55,0.27,0.52,3.59,45.16,155.56,196.6240961,127.050582,47.991,1,0,1,50.0
689,194747,6304.78,89.6,335.24,65.3,125.16,0.95,6611.58,0.7,0.51,0.72,1.92,65.85,124.85,70.4387417,38.70213418,47.991,1,0,1,50.0
690,194747,8094.41,101.52,398.77,75.28,141.68,0.93,8707.54,0.64,0.51,0.72,1.88,75.2,141.74,31.90321035,12.07530844,47.991,1,0,1,50.0
691,194747,5115.5,80.7,303.98,59.98,110.4,0.96,5312.27,0.7,0.53,0.73,1.84,65.17,119.39,145.8370191,68.96708104,47.991,1,0,1,50.0
692,194747,7588.85,98.3,351.66,75.04,130.06,0.98,7744.7,0.77,0.57,0.76,1.73,77.85,133.5,234.8376874,482.2833136,47.991,1,0,1,50.0
693,194747,13405.7,130.65,580.4,71.88,245.92,0.97,13828.21,0.5,0.28,0.53,3.42,66.05,234.14,261.232051,187.7641754,47.991,1,0,1,50.0
694,194747,8406.38,103.46,477.12,51.54,210.68,0.95,8818.52,0.46,0.24,0.49,4.09,55.84,206.82,458.3546184,502.3489211,47.991,1,0,1,50.0
695,194747,8406.38,103.46,477.12,51.54,210.68,0.95,8818.52,0.46,0.24,0.49,4.09,55.84,206.82,403.4854934,436.0912159,47.991,1,0,1,50.0
696,194762,9239.09,108.46,389.95,91.12,131.54,0.96,9665.31,0.76,0.68,0.82,1.44,90.96,135.63,256.0534673,420.8571151,46.553,1,0,1,50.0
697,194762,14559.91,136.16,501.25,115.9,166.58,0.96,15156.25,0.73,0.67,0.82,1.44,115.31,178.01,496.2979344,1326.243874,46.553,1,0,1,50.0
698,194762,4467.46,75.42,273.82,66.87,87.58,0.97,4602.44,0.75,0.74,0.86,1.31,62.27,90.74,860.4897303,1948.800511,46.553,1,0,1,50.0
699,194762,5037.91,80.09,290.62,59.9,108.79,0.95,5279.22,0.75,0.54,0.74,1.82,59.94,104.67,1220.622411,2877.059722,46.553,1,0,1,50.0
700,194762,10380.81,114.97,422.29,114.13,122.15,0.94,11083.99,0.73,0.89,0.94,1.07,112.21,138.37,1040.486453,2418.591341,46.553,1,0,1,50.0
701,194762,8102.55,101.57,362.21,102.71,104.77,0.96,8439.06,0.78,0.94,0.97,1.02,100.06,117.67,1003.55908,3096.053805,46.553,1,0,1,50.0
702,194762,9572.06,110.4,389.81,86.25,142.95,0.97,9822.79,0.79,0.6,0.77,1.66,90.29,144.93,821.0936184,2070.053589,46.553,1,0,1,50.0
703,194762,7356.96,96.78,416.01,58.99,166.36,0.93,7919.69,0.53,0.34,0.58,2.82,61.04,167.47,408.3691265,720.429807,46.553,1,0,1,50.0
704,194762,12539.35,126.36,505.1,85.13,194.0,0.95,13221.79,0.62,0.42,0.65,2.28,84.44,191.77,559.7230844,1105.955115,46.553,1,0,1,50.0
705,194762,8663.09,105.02,372.33,100.17,116.0,0.98,8861.87,0.79,0.82,0.91,1.16,99.82,121.09,253.096782,433.5225859,46.553,1,0,1,50.0
706,194762,5943.97,86.99,328.58,62.17,123.97,0.96,6177.88,0.69,0.49,0.7,1.99,61.54,128.4,600.8167168,1245.806509,46.553,1,0,1,50.0
707,194762,7582.29,98.26,375.59,78.49,129.76,0.93,8148.11,0.68,0.57,0.76,1.65,90.95,138.68,487.625164,891.2057757,46.553,1,0,1,50.0
708,194763,8427.38,103.59,355.17,87.59,123.73,0.99,8548.42,0.84,0.7,0.84,1.41,83.53,121.96,97.42446906,70.95039858,47.963,0,1,0,50.0
709,194763,7420.79,97.2,340.64,79.99,119.97,0.98,7588.11,0.8,0.66,0.81,1.5,79.25,128.58,101.6123939,68.59697396,47.963,0,1,0,50.0
710,194763,2864.55,60.39,204.05,55.85,66.57,0.98,2923.93,0.86,0.82,0.91,1.19,56.84,69.75,73.68569838,61.99135311,47.963,0,1,0,50.0
711,194763,9644.05,110.81,378.56,107.78,114.94,0.98,9818.79,0.85,0.93,0.96,1.07,106.42,117.71,77.36514518,48.05951451,47.963,0,1,0,50.0
712,194763,6884.25,93.62,320.97,80.12,110.63,0.98,7022.0,0.84,0.72,0.85,1.38,80.77,114.74,135.1537122,95.33917885,47.963,0,1,0,50.0
713,194763,8614.09,104.73,390.29,75.45,149.47,0.97,8917.34,0.71,0.49,0.7,1.98,72.4,147.17,111.7848007,83.38787747,47.963,0,1,0,50.0
714,194763,4147.56,72.67,250.72,63.87,83.91,0.98,4243.71,0.83,0.75,0.87,1.31,70.19,91.0,73.47758312,64.17928317,47.963,0,1,0,50.0
715,194763,2979.84,61.6,217.56,58.52,66.92,0.96,3115.75,0.79,0.85,0.92,1.14,61.43,75.23,72.30933614,46.67568484,47.963,0,1,0,50.0
716,194763,7723.63,99.17,338.48,86.35,114.2,0.98,7860.31,0.85,0.75,0.87,1.32,86.4,117.49,142.3864127,86.74522858,47.963,0,1,0,50.0
717,194763,5868.16,86.44,303.8,76.88,99.38,0.97,6063.24,0.8,0.76,0.87,1.29,83.8,102.47,97.56313054,90.8422926,47.963,0,1,0,50.0
718,194763,5016.64,79.92,279.79,68.86,95.47,0.98,5142.38,0.81,0.7,0.84,1.39,69.04,99.27,101.7520971,102.7839872,47.963,0,1,0,50.0
719,194763,8482.8,103.93,347.7,93.53,115.8,0.99,8589.13,0.88,0.81,0.9,1.24,95.19,117.55,64.87530026,45.18460577,47.963,0,1,0,50.0
720,194763,8092.64,101.51,388.51,77.29,137.23,0.95,8548.45,0.67,0.55,0.74,1.78,73.54,139.42,124.9607476,98.6246014,47.963,0,1,0,50.0
721,194763,8884.99,106.36,367.92,98.71,115.78,0.98,9085.61,0.82,0.84,0.92,1.17,102.41,126.01,150.6816002,86.98729005,47.963,0,1,0,50.0
722,194763,6992.42,94.36,327.67,80.87,111.03,0.98,7107.06,0.82,0.72,0.85,1.37,93.19,116.49,90.42577696,59.7203964,47.963,0,1,0,50.0
723,194763,9056.95,107.39,385.93,87.85,132.62,0.98,9266.83,0.76,0.66,0.81,1.51,85.97,139.28,114.155081,79.91338009,47.963,0,1,0,50.0
728,199029,5558.48,84.13,372.21,48.17,153.85,0.95,5845.57,0.5,0.3,0.55,3.19,47.01,146.92,233.8156263,784.2751395,49.117,1,0,1,50.0
729,199029,6890.93,93.67,390.33,59.57,150.27,0.94,7321.21,0.57,0.39,0.62,2.52,61.54,152.21,309.2703744,279.509232,49.117,1,0,1,50.0
730,199029,6098.33,88.12,413.22,50.9,166.57,0.86,7097.67,0.45,0.28,0.53,3.27,57.41,165.18,478.7648739,452.1116779,49.117,1,0,1,50.0
731,199029,4903.21,79.01,335.27,78.45,85.48,0.89,5483.23,0.55,0.85,0.92,1.09,81.13,94.28,815.3444192,1376.255856,49.117,1,0,1,50.0
732,199029,4817.01,78.31,387.03,44.6,148.77,0.91,5304.26,0.4,0.28,0.53,3.34,52.43,162.86,388.1679282,344.7372049,49.117,1,0,1,50.0
733,199029,6386.88,90.18,356.62,65.57,129.36,0.95,6708.31,0.63,0.49,0.7,1.97,69.46,138.98,910.2954874,1411.308692,49.117,1,0,1,50.0
734,199029,2238.29,53.38,264.34,30.18,105.45,0.87,2575.79,0.4,0.26,0.51,3.49,35.9,114.0,292.620707,159.8704682,49.117,1,0,1,50.0
735,199029,1572.8,44.75,198.42,28.62,72.62,0.92,1713.05,0.5,0.38,0.62,2.54,28.95,79.28,119.1845382,72.58584999,49.117,1,0,1,50.0
736,199029,8352.69,103.13,522.08,53.33,220.33,0.86,9674.92,0.39,0.22,0.47,4.13,56.14,213.68,331.9013269,354.0329635,49.117,1,0,1,50.0
737,199029,4975.53,79.59,312.82,51.45,125.06,0.97,5129.67,0.64,0.41,0.64,2.43,50.77,121.6,852.9396773,1530.718033,49.117,1,0,1,50.0
738,199029,5182.99,81.24,341.44,62.86,108.85,0.93,5594.27,0.56,0.56,0.75,1.73,63.69,114.99,373.301404,273.7099765,49.117,1,0,1,50.0
739,199029,6911.39,93.81,338.65,75.89,119.02,0.97,7112.28,0.76,0.62,0.79,1.57,74.86,123.77,1070.644106,1733.36051,49.117,1,0,1,50.0
740,206779,42297.67,232.07,860.22,172.19,315.28,0.97,43803.16,0.72,0.54,0.74,1.83,172.3,324.84,111.9709305,272.5496376,50.72,1,1,1,55.0
741,206779,26650.05,184.21,720.81,127.3,274.54,0.95,27945.89,0.64,0.45,0.67,2.16,130.57,295.72,87.8368398,251.776525,50.72,1,1,1,55.0
742,206779,31491.63,200.24,723.26,171.97,236.26,0.95,32990.39,0.76,0.72,0.85,1.37,186.82,254.0,77.10580318,216.8437248,50.72,1,1,1,55.0
743,206779,33969.38,207.97,819.91,131.64,334.43,0.97,35172.66,0.63,0.39,0.62,2.54,132.68,331.27,111.1621245,119.3921452,50.72,1,1,1,55.0
744,206779,40809.33,227.95,870.54,155.28,340.08,0.97,42016.46,0.68,0.45,0.67,2.19,150.09,332.49,97.37156866,283.520597,50.72,1,1,1,55.0
745,206779,32367.39,203.01,760.22,148.12,283.27,0.97,33517.27,0.7,0.51,0.72,1.91,148.75,292.82,98.9963314,135.2387984,50.72,1,1,1,55.0
746,206779,27589.89,187.43,663.67,163.19,218.11,0.97,28433.61,0.79,0.74,0.86,1.34,182.89,232.9,178.3444159,263.7807604,50.72,1,1,1,55.0
747,206779,48676.27,248.95,883.15,212.53,293.24,0.97,50202.33,0.78,0.72,0.85,1.38,214.92,301.94,124.5323521,142.8323079,50.72,1,1,1,55.0
748,206779,75990.08,311.05,1238.48,240.66,421.71,0.94,80971.9,0.62,0.54,0.74,1.75,238.35,462.78,88.41532855,234.5228752,50.72,1,1,1,55.0
749,206779,58807.4,273.63,1093.25,180.26,426.06,0.97,60808.12,0.62,0.41,0.64,2.36,181.22,438.0,25.5303877,37.81437873,50.72,1,1,1,55.0
750,206779,69508.72,297.49,1036.44,240.54,370.0,0.99,70395.16,0.81,0.65,0.8,1.54,236.52,371.62,42.39657388,81.32427155,50.72,1,1,1,55.0
751,206779,69519.4,297.51,1235.89,173.08,526.12,0.97,71758.63,0.57,0.32,0.57,3.04,163.12,487.85,62.68284531,160.4340712,50.72,1,1,1,55.0
752,206779,87846.21,334.44,1480.77,215.86,550.26,0.94,93520.83,0.5,0.37,0.61,2.55,196.09,547.16,83.71520069,117.7437698,50.72,1,1,1,55.0
753,206779,78882.16,316.92,1205.13,227.16,457.23,0.97,81217.52,0.68,0.48,0.69,2.01,218.34,460.35,68.93839529,198.5083301,50.72,1,1,1,55.0
754,206779,50658.6,253.97,1107.77,132.72,495.6,0.97,52075.47,0.52,0.26,0.51,3.73,125.79,487.23,55.32705367,158.6055755,50.72,1,1,1,55.0
755,206779,109983.47,374.21,1707.95,189.45,760.42,0.97,113576.86,0.47,0.24,0.49,4.01,173.92,704.23,46.9401432,138.0078891,50.72,1,1,1,55.0
756,206779,52416.53,258.34,936.73,250.05,273.73,0.95,55434.71,0.75,0.89,0.94,1.09,261.61,291.01,112.4027621,289.8647832,50.72,1,1,1,55.0
757,206779,49894.21,252.05,877.85,229.92,279.71,0.97,51319.01,0.81,0.81,0.9,1.22,220.11,286.44,100.8908689,276.0844047,50.72,1,1,1,55.0
758,206779,79312.4,317.78,1129.0,271.84,378.15,0.98,81216.53,0.78,0.71,0.84,1.39,264.9,380.84,83.81971346,239.3679222,50.72,1,1,1,55.0
759,206779,55742.15,266.41,984.11,236.77,311.79,0.94,59008.26,0.72,0.73,0.85,1.32,238.43,354.08,104.4693337,285.3949559,50.72,1,1,1,55.0
760,206779,86925.62,332.68,1393.27,202.54,575.92,0.92,94528.93,0.56,0.33,0.58,2.84,216.18,530.72,103.477411,218.6723855,50.72,1,1,1,55.0
761,206779,77494.21,314.12,1187.31,287.77,349.5,0.92,83963.64,0.69,0.81,0.9,1.21,294.16,364.39,40.1735526,72.78357814,50.72,1,1,1,55.0
762,206779,55861.16,266.69,1039.17,195.05,375.38,0.96,57970.25,0.65,0.5,0.71,1.92,181.68,360.32,64.69021152,140.4243834,50.72,1,1,1,55.0
763,206779,63685.95,284.76,1070.14,252.23,334.66,0.94,67824.79,0.7,0.72,0.85,1.33,285.24,347.86,292.7289573,319.5441613,50.72,1,1,1,55.0
764,206779,36961.59,216.94,857.23,156.62,305.52,0.95,38909.47,0.63,0.5,0.71,1.95,164.3,331.62,65.34899714,188.4376847,50.72,1,1,1,55.0
765,206779,66652.95,291.32,1104.42,202.32,429.74,0.97,68494.51,0.69,0.46,0.68,2.12,193.85,419.84,235.7835904,232.2938677,50.72,1,1,1,55.0
766,206779,62442.15,281.96,971.19,240.83,331.08,0.98,63478.11,0.83,0.73,0.85,1.37,249.06,345.06,42.12182896,89.74170638,50.72,1,1,1,55.0
767,207518,3656.62,68.23,255.31,53.17,89.88,0.96,3819.58,0.7,0.58,0.76,1.69,49.75,89.97,590.5344534,412.4299398,51.9,1,0,1,55.0
768,207518,4420.17,75.02,264.24,65.77,86.9,0.96,4602.05,0.8,0.75,0.86,1.32,66.52,89.23,468.8666383,152.6055919,51.9,1,0,1,55.0
